01,fnd_flex_values,201901,20190103,6028
02,1016829,65168,1810990207,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66214,181099020700,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65169,1810990208,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66215,181099020800,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65170,1810990209,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66216,181099020900,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65171,1810990210,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66217,181099021000,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65172,18109903,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,13,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65173,1810990301,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66218,181099030100,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65174,1810990302,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66219,181099030200,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65175,1810990303,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66220,181099030300,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65176,1810990304,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66221,181099030400,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65177,18109904,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,13,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65178,1810990401,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66222,181099040100,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65179,1810990402,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66223,181099040200,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65180,1810990403,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66224,181099040300,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65181,18109905,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,13,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65182,1810990501,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66225,181099050100,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65183,1810990502,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66226,181099050200,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65184,1810990503,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66227,181099050300,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66228,181099050400,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65186,1810990505,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66229,181099050500,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65187,1810990506,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66230,181099050600,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65188,1810990507,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66231,181099050700,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65189,1810990508,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66232,181099050800,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65190,1810990509,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66233,181099050900,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65191,1810990510,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66234,181099051000,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65192,1810990511,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66235,181099051100,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65193,1810990512,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66236,181099051200,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65194,1810990513,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66237,181099051300,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65195,18109906,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,13,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65196,1810990601,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66238,181099060100,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65197,1810990602,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66239,181099060200,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85734,1811,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,11,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85735,181101,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,12,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85736,18110100,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,13,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85737,1811010000,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,14,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85738,181101000000,26-11-18,1132,26-11-18,1132,-1,Y,N,,,,,,,NYANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85739,181102,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,12,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85740,18110200,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,13,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85741,1811020000,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,14,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85742,181102000000,26-11-18,1132,26-11-18,1132,-1,Y,N,,,,,,,NYANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85743,181103,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,12,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85744,18110300,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,13,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85745,1811030000,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,14,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85746,181103000000,26-11-18,1132,26-11-18,1132,-1,Y,N,,,,,,,NYANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85747,181104,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,12,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85748,18110400,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,13,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85749,1811040000,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,14,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,65185,1810990504,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85750,181104000000,26-11-18,1132,26-11-18,1132,-1,Y,N,,,,,,,NYANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85751,181199,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,12,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85752,18119900,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,13,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85753,1811990000,26-11-18,1132,26-11-18,1132,-1,Y,Y,,,,,14,,NNANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,85689,181199000000,26-11-18,1132,26-11-18,1132,-1,Y,N,,,,,,,NYANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66271,192002000000,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66838,192003,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,12,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66839,19200300,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,13,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66840,1920030000,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66272,192003000000,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66841,192004,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,12,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66842,19200400,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,13,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66843,1920040000,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66273,192004000000,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66844,192005,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,12,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66845,19200500,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,13,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66846,1920050000,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66274,192005000000,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66847,192099,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,12,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66848,19209900,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,13,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66849,1920990000,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,14,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66275,192099000000,15-09-17,1132,15-09-17,1132,-1,Y,N,,,,,,,NYANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66850,1921,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,11,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66851,192101,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,12,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
02,1016829,66852,19210100,15-09-17,1132,15-09-17,1132,-1,Y,Y,,,,,13,,NNANN,ICBC_COA_ACC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ORA$BASE,SYNCED
